"ranking","municipio","score","regiao_governo","regiao_administrativa","pib2017","pib_per_capita2017","tipo_prestador","populacao","inv_per_capita","tarifa_agua","desempenho","perdas","consumo_agua","atendimento","tarifa_esgoto","coleta","tratamento","tarifa_agua_norm","tarifa_esgoto_norm","inv_per_capita_norm","perdas_norm","desempenho_norm"
295,"Orindiúva",61.7631339941935,"São José do Rio Preto","São José do Rio Preto",438061,65.0811172188382,"Soc. de Econ. Mista com Adm. Pública",6731,58.0509834174477,2.93,99.2,6.73,152.71,86.1,2.78,88.8,88.8,49.0018148820327,56.4263322884013,4.2789245317303,91.4343897161767,29.2636105352069
296,"Americana",61.7265561961928,"Campinas","Campinas",10382873,44.3962962012759,"Administração pública",233868,51.1723977276561,2.04,110.11,29.5,170.49,100,2.27,100,64.56,65.1542649727768,64.4200626959248,3.77190557496251,62.4538627975054,33.4523535283729
297,"Pedregulho",61.7146419148575,"Franca","Franca",973303,58.474196455392,"Soc. de Econ. Mista com Adm. Pública",16645,78.1607405852723,2.81,73.68,8.07,140.81,78.35,2.49,94.13,94.13,51.1796733212341,60.9717868338558,5.7612100712149,89.7289041618939,19.4655609306611
298,"Santa Cruz do Rio Pardo",61.5573014600518,"Ourinhos","Marília",2042409,43.3191015525579,"Soc. de Econ. Mista com Adm. Pública",47148,50.0702038189682,3.04,113.97,31.39,167.32,99.77,2.79,95.37,95.37,47.005444646098,56.269592476489,3.69066311743696,60.0483645157185,34.9343469246717
299,"Fartura",61.5541754120684,"Itapeva","Itapeva",388647,24.2480034938857,"Soc. de Econ. Mista com Adm. Pública",16028,5.20988313230423,2.96,98.58,16,149.84,88.8,2.67,93.99,93.99,48.4573502722323,58.1504702194357,0.384019278053508,79.6359933816978,29.0255701451278
300,"Motuca",61.4685759350179,"Araraquara","Região Administrativa Central",87132,18.633875106929,"Administração pública",4676,0,0.34,48.65,29.69,214.1,100,0.41,76.75,53.35,96.0072595281307,93.5736677115987,0,62.2120402189131,9.85564002150042
301,"Cássia dos Coqueiros",61.3827426228443,"Ribeirão Preto","Ribeirão Preto",139851,53.975685063682,"Soc. de Econ. Mista com Adm. Pública",2591,43.7811132966168,2.92,74.37,5.44,168.48,81.94,2.53,91.78,91.78,49.1833030852995,60.3448275862069,3.22709571281874,93.0762377497773,19.7304768486524
302,"Pirajuí",61.3439088444261,"Bauru","Bauru",450364,18.0340367597005,"Administração pública",24973,2.50729838869314,1,113.5,26.56,243.21,99.45,0.76,86.38,31.67,84.0290381125227,88.0877742946709,0.184812383049524,66.1957490136184,34.7538969515473
303,"Paulistânia",61.3436310150676,"Bauru","Bauru",36487,19.8191200434546,"Soc. de Econ. Mista com Adm. Pública",1841,51.5822652838428,2.86,63.59,4.87,165.43,67.25,2.55,100,100,50.2722323049002,60.0313479623824,3.80211681752348,93.8017054855543,15.5916455501805
304,"Itatinga",61.3242205177211,"Botucatu","Sorocaba",311156,15.4358567318186,"Soc. de Econ. Mista com Adm. Pública",20158,33.8211222944252,2.78,95.37,25.67,132.55,83.36,2.5,98.54,98.54,51.7241379310345,60.8150470219436,2.49294708473052,67.3284968817615,27.793135222299
305,"Itapura",61.3114097298562,"Andradina","Araçatuba",101885,21.2172011661808,"Administração pública",4802,2.48703703703704,1.58,55.38,12.14,116.58,77.37,0.88,78.12,78.12,73.502722323049,86.2068965517241,0.183318923515447,84.5488099783632,12.4395300621977
306,"Sertãozinho",61.3048882300768,"Ribeirão Preto","Ribeirão Preto",5362996,43.7285128380747,"Administração pública",122643,5.72851622700939,1.33,78.02,37.55,250.88,99.64,1.34,80,80,78.0399274047187,78.9968652037618,0.422247603247291,52.2082219676721,21.1318436612148
307,"Ubirajara",61.2983150793917,"Bauru","Bauru",89199,18.8422053231939,"Soc. de Econ. Mista com Adm. Pública",4734,82.8368531762726,2.87,89.62,0,171.87,76.38,2.59,86.41,86.41,50.0907441016334,59.4043887147335,6.10588524639463,100,25.585502572372
308,"Leme",61.2684334076039,"Limeira","Campinas",2978265,29.4341496679317,"Administração pública",101184,26.5198185759481,2.62,126.85,49.84,160.98,97.94,2.39,98.32,98.32,54.6279491833031,62.5391849529781,1.95476968005257,36.5661193839888,39.8794440605083
309,"Porto Feliz",61.2216332435158,"Sorocaba","Sorocaba",1926483,36.6900222827433,"Administração pública",52507,108.102969404187,2.96,106.91,27.85,142.88,100,2.76,99.78,80.05,48.4573502722323,56.7398119122257,7.96824481697646,64.5539009800178,32.2237579666743
310,"Elias Fausto",61.0905886358807,"Piracicaba","Campinas",632336,36.3557753119071,"Soc. de Econ. Mista com Adm. Pública",17393,41.1281935923654,3.05,55.63,9.92,147.59,83.16,2.82,100,100,46.8239564428312,55.7993730407524,3.03154961635381,87.3743158966527,12.5355140904554
311,"Espírito Santo do Pinhal",61.0901624152543,"São João da Boa Vista","Campinas",1259012,28.5037808467285,"Soc. de Econ. Mista com Adm. Pública",44170,40.9657991218938,2.96,87.23,18.25,161.73,88.11,2.62,94.38,94.38,48.4573502722323,58.9341692789969,3.01957955757769,76.7723049509991,24.6678952622284
312,"Águas da Prata",61.0827970448282,"São João da Boa Vista","Campinas",153773,18.9749506416584,"Soc. de Econ. Mista com Adm. Pública",8104,90.9229556347548,2.81,59.91,21.9,189.84,94.51,2.47,95.61,93.07,51.1796733212341,61.2852664576802,6.70190998428537,72.1267659411989,14.1787606542271
313,"Macatuba",61.0803432991359,"Bauru","Bauru",608514,35.5627374203729,"Administração pública",17111,0,2.39,131.87,45.91,152.89,97.03,1.95,100,80,58.8021778584392,69.435736677116,0,41.5680285096093,41.8068033479229
314,"Palestina",61.0767098292015,"São José do Rio Preto","São José do Rio Preto",398720,31.7907829692234,"Empresa privada",12542,85.9738448302831,3.25,131.62,4.61,160.99,82.31,2.88,85.92,80.15,43.1941923774955,54.858934169279,6.33711217407049,94.1326205931017,41.7108193196652
315,"Buri",61.0729348346084,"Itapeva","Itapeva",368506,18.6708213000963,"Soc. de Econ. Mista com Adm. Pública",19737,26.9088311688312,2.81,91.06,7.43,137.23,85.45,2.48,86.08,86.08,51.1796733212341,61.128526645768,1.98344370810252,90.5434644266259,26.1383705751363
316,"Jaú",61.0497741577996,"Jaú","Bauru",4560371,31.1632726974538,"Empresa privada",146338,65.7915410449519,2.61,77.82,35.73,175.8,96.89,2.79,100,100,54.8094373865699,56.269592476489,4.84947924022546,54.524627720504,21.0550564386086
317,"Limeira",60.935587521819,"Limeira","Campinas",12154751,40.3931760553785,"Empresa privada",300911,139.326176823124,3.96,106.33,13.41,178.32,97.02,4.15,100,100,30.3085299455535,34.9529780564263,10.2697001984203,82.9324169530355,32.0010750211165
318,"Tapiratiba",60.9096519263729,"São João da Boa Vista","Campinas",326219,24.974659317103,"Administração pública",13062,0,0.94,115.67,35.91,134.96,82.47,0.91,79.98,64.09,85.1179673321234,85.7366771159875,0,54.2955326460481,35.5870383168241
319,"São José dos Campos",60.8474378123912,"São José dos Campos","São José dos Campos",39829404,56.6386915029315,"Soc. de Econ. Mista com Adm. Pública",703219,22.3625248094036,3.03,103.71,29.32,151.26,100,2.81,94.16,94.15,47.1869328493648,55.9561128526646,1.64833652016349,62.6829578719613,30.9951624049758
320,"Várzea Paulista",60.7693441456206,"Jundiaí","Campinas",2658620,22.3569380324092,"Soc. de Econ. Mista com Adm. Pública",118917,27.084252977474,2.87,68.26,27.16,123.9,93.98,2.61,99.09,99.09,50.0907441016334,59.0909090909091,1.99637400895556,65.4320987654321,17.3846271980342
321,"Balbinos",60.7599827356604,"Bauru","Bauru",54394,10.4845797995374,"Soc. de Econ. Mista com Adm. Pública",5188,52.5849692697035,2.65,108.62,0,70.45,32.18,2.27,99.32,99.32,54.0834845735027,64.4200626959248,3.87602589589878,100,32.880288719957
322,"Lorena",60.7347404686802,"Guaratinguetá","São José dos Campos",2439667,27.7297908615594,"Soc. de Econ. Mista com Adm. Pública",87980,25.1127949839141,2.94,106.03,31.75,145.72,100,2.67,92.79,92.79,48.8203266787659,58.1504702194357,1.85105829722579,59.5901743668067,31.8858941872072
323,"Ribeirão Corrente",60.7318146958898,"Franca","Franca",86851,18.7017657192076,"Soc. de Econ. Mista com Adm. Pública",4644,5.14527338744126,2.84,75.43,17.57,144.44,77.62,2.53,99.55,99.55,50.6352087114338,60.3448275862069,0.379256908735921,77.637775232277,20.137449128465
324,"Itapuí",60.711312151887,"Jaú","Bauru",621978,45.6732266118373,"Administração pública",13618,0,0.98,112.71,2.9,183.36,95.54,0.61,84.56,0,84.3920145190563,90.4388714733542,0,96.3090238004327,34.4505874222529
325,"Águas de Lindóia",60.6898695796659,"Bragança Paulista","Campinas",472984,25.5542708952402,"Administração pública",18509,27.2226754126566,2.17,91.27,21.67,228.63,99.1,2.42,100,60.91,62.7949183303085,62.0689655172414,2.00657709456714,72.419498536337,26.2189971588728
326,"Mongaguá",60.6701929427718,"Santos","Santos",986035,18.1734154118363,"Soc. de Econ. Mista com Adm. Pública",54257,230.839011322244,3.15,68.49,9.69,231.62,92.11,3.09,87.26,87.26,45.0090744101633,51.5673981191223,17.0150900170667,87.6670484917908,17.4729325040313
327,"Álvares Florence",60.6101327451984,"Votuporanga","São José do Rio Preto",105911,27.9080368906456,"Empresa privada",3795,0,2.81,158.01,0,165.26,67.94,2.94,80,80,51.1796733212341,53.9184952978056,0,100,51.8428933425478
328,"Mineiros do Tietê",60.5908608662485,"Jaú","Bauru",183029,14.285747736497,"Empresa privada",12812,11.661897423924,2.78,128.88,15.21,183.65,95.53,2.8,79.6,79.6,51.7241379310345,56.1128526645768,0.859595755939475,80.6414662084765,40.6588343699608
329,"Gália",60.5286445620361,"Marília","Marília",137857,20.344893742621,"Soc. de Econ. Mista com Adm. Pública",6776,12.8797021919879,2.77,88.8,27.76,156.52,80.62,2.5,100,100,51.9056261343013,60.8150470219436,0.949359863111524,64.6684485172458,25.2706749596867
330,"Bananal",60.481283494641,"Cruzeiro","São José dos Campos",202204,18.6071592895923,"Soc. de Econ. Mista com Adm. Pública",10867,33.9771998898678,2.77,63.92,0.16,141.42,77.61,2.44,87.28,87.28,51.9056261343013,61.7554858934169,2.50445152811248,99.796359933817,15.7183444674806
331,"Santa Rita do Passa Quatro",60.4378204039967,"São Carlos","Região Administrativa Central",641179,23.2395433127945,"Empresa privada",27590,55.080208984517,1.71,102.6,15.16,209.96,100,1.12,79.76,34.82,71.1433756805808,82.4451410658307,4.05994943689178,80.7051037291587,30.5689933195116
332,"Ribeirão do Sul",60.3100490856304,"Ourinhos","Marília",141944,31.0531612338657,"Soc. de Econ. Mista com Adm. Pública",4571,7.15882870981946,2.75,90.79,17.51,156.52,76.75,2.47,93.95,93.95,52.2686025408348,61.2852664576802,0.527675604814903,77.7141402570956,26.034707824618
333,"Itaberá",60.265238308468,"Itapeva","Itapeva",535071,29.9273449298059,"Soc. de Econ. Mista com Adm. Pública",17879,30.8778814856819,2.8,89.35,7.28,134.02,75.12,2.48,88.01,88.01,51.3611615245009,61.128526645768,2.27600148694869,90.7343769886725,25.4818398218536
334,"Hortolândia",60.2467964627188,"Campinas","Campinas",12928628,58.1883106946432,"Soc. de Econ. Mista com Adm. Pública",222186,18.6676069372298,3.04,126.38,20.4,159.4,100,3,83.44,83.44,47.005444646098,52.9780564263323,1.37598498027173,74.0358915616648,39.6989940873839
335,"Indiana",60.2144874908409,"Presidente Prudente","Presidente Prudente",61216,12.4145203812614,"Administração pública",4931,0,0.57,53.28,0.82,236.08,85.53,0.01,46.96,46.96,91.8330308529946,99.8432601880878,0,98.956344660812,11.633264224833
336,"Cerquilho",60.1953806226569,"Itapetininga","Sorocaba",1743257,37.3024843258511,"Administração pública",46733,18.8485634646586,2.27,115,28.57,158.38,91.27,2.32,82.66,82.66,60.9800362976407,63.6363636363636,1.38932324396356,63.6375206821942,35.3298011210935
337,"Orlândia",60.1796074497383,"São Joaquim da Barra","Franca",1781347,41.1339537246571,"Administração pública",43306,26.9000608876783,1.55,74.91,64.44,203.75,98.5,1.58,100,93.75,74.0471869328494,75.2351097178683,1.98279725271165,17.9839633447881,19.937802349689
338,"Arealva",60.168210259279,"Bauru","Bauru",213435,25.2526029342168,"Soc. de Econ. Mista com Adm. Pública",8452,32.5955249853028,2.79,80.99,3.46,211.25,69.17,2.46,89.46,89.46,51.5426497277677,61.4420062695925,2.40260859116333,95.5962835687922,22.2721339169162
339,"Arandu",60.1396234735391,"Itapeva","Itapeva",119198,18.7182788944724,"Soc. de Econ. Mista com Adm. Pública",6368,42.8094754253308,2.92,109.16,23.1,182.17,65.53,2.58,100,100,49.1833030852995,59.5611285266458,3.15547651054775,70.5994654448263,33.0876142209936
340,"Arapeí",60.1057533874803,"Cruzeiro","São José dos Campos",29090,11.5942606616182,"Soc. de Econ. Mista com Adm. Pública",2509,35.3251412429379,2.74,39.84,0,131.14,84.71,2.42,86.27,86.27,52.4500907441016,62.0689655172414,2.60380797280023,100,6.47316286569915
341,"Itu",60.0562187498985,"Sorocaba","Sorocaba",7572821,44.5049042942694,"Administração pública",170157,23.3958942461746,2.47,107.21,41.38,149.79,100,2.4,89.66,89.66,57.3502722323049,62.3824451410658,1.72450594181726,47.3335878834161,32.3389388005836
342,"Mirassol",60.0028595907785,"São José do Rio Preto","São José do Rio Preto",1956637,33.2987916950306,"Empresa privada",58760,178.894948679487,3.19,109.17,15.33,176.57,95.89,3.2,90.69,72.55,44.2831215970962,49.8432601880878,13.1863052000807,80.4887361588392,33.0914535821239
343,"Bofete",59.995182912428,"Botucatu","Sorocaba",164471,14.6378604485582,"Soc. de Econ. Mista com Adm. Pública",11236,37.8831350788972,2.75,68.88,0.04,156.31,59.47,2.45,93.13,93.13,52.2686025408348,61.5987460815047,2.79235710551676,99.9490899834542,17.6226675881133
344,"Duartina",59.9450550797194,"Bauru","Bauru",251939,20.0764204319069,"Soc. de Econ. Mista com Adm. Pública",12549,12.0862173878141,3.74,81.4,5.24,147.76,97.98,4.38,99.64,99.64,34.3012704174229,31.3479623824451,0.890872282122256,93.3307878325061,22.4295477232589
345,"Murutinga do Sul",59.9202619193305,"Andradina","Araçatuba",59608,13.3860318886144,"Administração pública",4453,3.83788625167936,1.11,91.37,1.64,284.75,57.61,0.94,65,65,82.032667876588,85.2664576802508,0.28288970600566,97.912689321624,26.2573907701758
346,"Panorama",59.8646754084228,"Dracena","Presidente Prudente",270175,17.2978423714706,"Administração pública",15619,0,1.3,90.2,0.08,163.53,96.22,1.37,49.94,49.94,78.5843920145191,78.5266457680251,0,99.8981799669085,25.8081855179298
347,"Cajobi",59.8571146667588,"Barretos","Barretos",152695,14.6203561853696,"Administração pública",10444,0,1.18,90.64,11.07,179.08,100,0.88,100,0,80.7622504537205,86.2068965517241,0,85.9106529209622,25.9771174076634
348,"Herculândia",59.8493174062337,"Tupã","Marília",302366,32.1768649569011,"Administração pública",9397,0,0.28,61.38,0,512.72,91.09,0.2,39.5,39.5,97.0961887477314,96.8652037617555,0,100,14.7431467403824
349,"Registro",59.8183055673013,"Registro","Registro",1950928,34.5725323409534,"Soc. de Econ. Mista com Adm. Pública",56430,49.796863766467,3.45,101.3,15.14,151.55,96.49,3.5,91.44,91.44,39.5644283121597,45.141065830721,3.67051528552615,80.7305587374316,30.0698763725716
350,"Nova Campina",59.8044946040927,"Itapeva","Itapeva",235565,24.7858796296296,"Soc. de Econ. Mista com Adm. Pública",9504,15.8003628070903,2.71,72.43,1.74,104.86,54.16,2.41,95.56,95.56,52.994555353902,62.2257053291536,1.16464108005408,97.7854142802597,18.9856407893727
351,"Barretos",59.7357020391766,"Barretos","Barretos",4443581,36.83400752665,"Administração pública",120638,16.0135686972574,3.58,89.79,35.13,133.26,100,2.58,99.5,99.5,37.2050816696915,59.5611285266458,1.18035643679808,55.2882779686903,25.6507717115872
352,"Potim",59.7131279351851,"Guaratinguetá","São José dos Campos",226293,9.68720034246575,"Administração pública",23360,0,0.54,188.2,14.97,299.29,75.83,0.91,79.38,0,92.3774954627949,85.7366771159875,0,80.9469263077511,63.4339245949474
353,"Cachoeira Paulista",59.6659883775131,"Guaratinguetá","São José dos Campos",591381,18.0447624569005,"Soc. de Econ. Mista com Adm. Pública",32773,37.992177094989,3.08,77.38,12.89,148.42,95.06,2.6,84.73,84.73,46.2794918330309,59.2476489028213,2.80039456724741,83.5942471681303,20.8861245488751
354,"Itaporanga",59.6198831069937,"Itapeva","Itapeva",309107,20.3829212001319,"Soc. de Econ. Mista com Adm. Pública",15165,20.3085573553719,2.81,74.98,6.76,131.93,83.74,2.52,84.34,84.34,51.1796733212341,60.5015673981191,1.49693905522769,91.3962072037673,19.9646778776012
355,"Santa Gertrudes",59.4892186876662,"Rio Claro","Campinas",1571921,61.3145453836252,"Empresa privada",25637,26.6385463773056,2.7,107.63,15.75,144.79,97.1,2.76,77.35,77.13,53.1760435571688,56.7398119122257,1.96352107877003,79.9541809851088,32.5001919680565
356,"Brodowski",59.4774758858804,"Ribeirão Preto","Ribeirão Preto",639372,26.5387680557862,"Administração pública",24092,0,2.42,99.07,40.91,248.08,100,1.83,84.55,84.55,58.2577132486388,71.3166144200627,0,47.9317805778287,29.2136988405129
357,"Itapetininga",59.2398909150575,"Itapetininga","Sorocaba",4458857,27.8556693946398,"Soc. de Econ. Mista com Adm. Pública",160070,41.4068359314804,2.93,105,26.26,143.37,93.31,2.66,86.09,86.09,49.0018148820327,58.307210031348,3.05208827858187,66.5775741377116,31.4904399907855
358,"Canas",59.1658447322748,"Guaratinguetá","São José dos Campos",256730,51.6040201005025,"Soc. de Econ. Mista com Adm. Pública",4975,49.5491540130152,2.87,90.06,14.37,142.01,93.24,2.45,78.64,78.64,50.0907441016334,61.5987460815047,3.65225665701728,81.7105765559374,25.7544344621055
359,"Marabá Paulista",59.1571425088517,"Presidente Prudente","Presidente Prudente",120632,21.4991980039209,"Soc. de Econ. Mista com Adm. Pública",5611,2.94630710439465,2.85,91.14,0.7,158.59,37.12,2.54,100,100,50.453720508167,60.1880877742947,0.217171613723539,99.1090747104493,26.1690854641788
360,"Penápolis",59.1513809889505,"Araçatuba","Araçatuba",1580120,25.1860116675699,"Administração pública",62738,38.8962642155852,2.22,72.5,28.14,211.38,95.51,1.93,80,80,61.8874773139746,69.7492163009404,2.86703461934303,64.1848033600611,19.0125163172848
361,"Mogi Guaçu",59.0596957787432,"Campinas","Campinas",5557420,37.1992556694958,"Administração pública",149396,29.1269424004565,1.79,107.18,32.03,186.9,94.94,1.65,80,60,69.6914700544465,74.1379310344828,2.14694017283692,59.2338042509864,32.3274207171927
362,"Mirandópolis",59.0119984567035,"Andradina","Araçatuba",616045,21.0146682585707,"Administração pública",29315,6.14915255965735,1.2,109.93,58.4,169.73,98.41,1.07,80.85,69.7,80.3992740471869,83.2288401253918,0.453252609825069,25.6713758431971,33.3832450280273
363,"Avanhandava",58.9917906841029,"Araçatuba","Araçatuba",428072,32.647345942648,"Administração pública",13112,17.2078984590188,1.68,75.23,36.42,147.26,84.55,1.23,80,80,71.6878402903811,80.7210031347962,1.26839020669698,53.6464299350897,20.0606619058589
364,"Lençóis Paulista",58.9315036207273,"Bauru","Bauru",2569703,38.2481655131354,"Administração pública",67185,28.0343073136946,1.81,100.4,51.08,306.1,97.76,1.61,87.21,75.61,69.3284936479129,74.7648902821317,2.06640229385984,34.9879088710704,29.7243338708439
365,"Morungaba",58.9172647958892,"Jundiaí","Campinas",424901,32.111623337364,"Soc. de Econ. Mista com Adm. Pública",13232,16.8690578094814,3.36,88.78,19.03,140.64,86.13,3.51,98.37,98.37,41.1978221415608,44.9843260188088,1.24341434096139,75.7795596283569,25.2629962374261
366,"Anhembi",58.9162313244982,"Botucatu","Sorocaba",154450,23.8201727328809,"Soc. de Econ. Mista com Adm. Pública",6484,59.5552195563603,2.8,60.82,28.76,143.1,76.84,2.5,100,100,51.3611615245009,60.8150470219436,4.38980142885404,63.3956981036019,14.5281425170852
367,"Tatuí",58.8653569942789,"Itapetininga","Sorocaba",3841153,32.2951512960425,"Soc. de Econ. Mista com Adm. Pública",118939,42.8361600557524,3,110.84,26.71,143.17,100,2.75,86.39,77.01,47.7313974591652,56.8965517241379,3.15744342847074,66.0048364515718,33.7326268908854
368,"Marapoama",58.8029032695403,"Catanduva","São José do Rio Preto",173054,58.6822651746355,"Administração pública",2949,0.530707610146863,0.79,116.99,40,140.88,97.36,0,100,0,87.8402903811252,100,0.0391183349281701,49.0899834542446,36.0938339860247
369,"Suzanápolis",58.7920424310048,"Andradina","Araçatuba",260620,67.9405630865485,"Administração pública",3836,9.20480695474303,0.84,63.51,0,188.42,66.48,0.81,56.69,56.69,86.9328493647913,87.3040752351097,0.678484186999209,100,15.560930661138
370,"Ribeirão Preto",58.7800297880006,"Ribeirão Preto","Ribeirão Preto",35315843,51.7598409501951,"Administração pública",682302,4.68892913809835,3.07,160.1,55.05,225.74,99.19,3.66,100,99.03,46.4609800362976,42.6332288401254,0.345619879895501,29.9350897289042,52.6453198187822
371,"Serra Negra",58.7382471777395,"Bragança Paulista","Campinas",720861,25.0804049822559,"Soc. de Econ. Mista com Adm. Pública",28742,195.359631736837,3.04,66.86,4.41,204.8,78.3,2.78,81.27,81.27,47.005444646098,56.4263322884013,14.3999131717948,94.3871706758305,16.8471166397911
372,"Vinhedo",58.732044393714,"Campinas","Campinas",8729936,116.199283898361,"Administração pública",75129,93.8698694831065,3.46,116.48,26.06,198.72,92.02,3.08,88.54,88.54,39.3829401088929,51.7241379310345,6.91912632096535,66.8321242204404,35.898026568379
373,"São Sebastião da Grama",58.694899188432,"São João da Boa Vista","Campinas",326759,26.5291061135017,"Empresa privada",12317,87.9718746415404,2.98,109.83,28.37,127.5,100,2.71,80.11,80.11,48.0943738656987,57.5235109717868,6.48438648832349,63.892070764923,33.3448514167243
374,"Praia Grande",58.6737271618849,"Santos","Santos",6688614,21.5745039093748,"Soc. de Econ. Mista com Adm. Pública",310024,226.151111779562,3.08,92.15,0,210.92,91.27,3.11,68.68,68.68,46.2794918330309,51.2539184952978,16.6695460284106,100,26.5568609383399
375,"Mirante do Paranapanema",58.6496857965412,"Presidente Prudente","Presidente Prudente",412278,22.7400992829564,"Soc. de Econ. Mista com Adm. Pública",18130,79.0276213004731,2.83,86.28,4.64,157.17,58.17,2.54,87.9,87.9,50.8166969147005,60.1880877742947,5.82510764779311,94.0944380806924,24.3031559548491
376,"Tanabi",58.6258057972085,"São José do Rio Preto","São José do Rio Preto",938476,36.4839248921199,"Administração pública",25723,0,1.19,64.89,0,139.38,90.36,1.15,100,0,80.5807622504537,81.9749216300941,0,100,16.0907624971205
377,"Cosmópolis",58.5389916501121,"Campinas","Campinas",1575661,22.807240251281,"Administração pública",69086,15.2019823093608,1.58,167.78,30.08,243.07,94.37,1.04,98.31,0,73.502722323049,83.6990595611285,1.12053459226848,61.715667557592,55.5939491668586
378,"Piracicaba",58.4794615838874,"Piracicaba","Campinas",21896872,55.1111491435158,"Administração pública",397322,226.106346517886,3.85,129.28,47.17,197.9,100,3.95,100,100,32.3049001814882,38.0877742946708,16.6662463913489,39.964362988418,40.8124088151732
379,"Nova Aliança",58.4314006375699,"São José do Rio Preto","São José do Rio Preto",190535,28.2986781523838,"Administração pública",6733,0,1.1,113.64,62.46,243.14,100,0.63,79.85,59.95,82.2141560798548,90.1253918495298,0,20.504009163803,34.8076480073716
380,"Sorocaba",58.4289923251907,"Sorocaba","Sorocaba",31852858,48.2713409136028,"Administração pública",659871,88.9050411212391,3.53,182.46,31.08,189.33,98.49,4.12,84.76,82.42,38.1125226860254,35.423197492163,6.55316997323809,60.4429171439481,61.2301313061507
381,"Santo Antônio de Posse",58.4175568386299,"Campinas","Campinas",1043905,45.783298978115,"Administração pública",22801,12.6762200563136,1.58,77.33,48.03,161.15,99.63,1.37,86.12,68.89,73.502722323049,78.5266457680251,0.934361242057261,38.8697976326842,20.8669277432235
382,"Araraquara",58.3391442135548,"Araraquara","Região Administrativa Central",9009108,39.0393378688738,"Administração pública",230770,89.607475999384,3.21,112.38,49.93,202.97,96.98,3.29,100,100,43.9201451905626,48.4326018808777,6.60494628528474,36.4515718467608,34.3238885049528
383,"Palmital",58.2953496320886,"Assis","Marília",690855,31.1252027392323,"Administração pública",22196,18.6382898773006,2.02,92.32,26.7,191.81,91.7,2,73.24,73.24,65.5172413793103,68.6520376175549,1.37382402657992,66.0175639557083,26.6221300775551
384,"Valparaíso",58.2681912041887,"Araçatuba","Araçatuba",989934,38.6210205992509,"Administração pública",25632,11.176800612323,1.97,99.28,52.06,169.32,100,1.54,80,80,66.4246823956443,75.8620689655172,0.823839382399729,33.7406134656994,29.2943254242494
385,"Tietê",58.1999816959394,"Sorocaba","Sorocaba",1739795,42.4112671249573,"Administração pública",41022,9.93216880495892,1.9,78.34,38.35,191.39,90.91,1.65,99.8,59.88,67.6950998185118,74.1379310344828,0.732097860379255,51.190021636757,21.2547032173846
386,"Getulina",58.1674360545198,"Lins","Bauru",195118,17.1728568913924,"Administração pública",11362,2.98240985048373,0.94,22.98,63.86,203.1,77.12,0.52,100,92.31,85.1179673321234,91.8495297805643,0.219832738769303,18.7221585847015,0
387,"Barrinha",58.167380773466,"Ribeirão Preto","Ribeirão Preto",468976,14.6917703079477,"Administração pública",31921,0,0.63,128.65,30,280.13,98.89,0.42,79.9,0,90.7441016333938,93.4169278996865,0,61.8174875906835,40.5705290639638
388,"Laranjal Paulista",58.1171820611361,"Botucatu","Sorocaba",1007472,36.1230548583722,"Soc. de Econ. Mista com Adm. Pública",27890,80.1294348441926,2.91,76.58,37.9,167.73,90.51,2.56,93.47,93.47,49.3647912885662,59.8746081504702,5.90632206870501,51.7627593228968,20.5789756584504
389,"Paranapanema",58.1165425990388,"Itapeva","Itapeva",593650,30.0886974151039,"Soc. de Econ. Mista com Adm. Pública",19730,46.2395238333417,3.07,86.15,0,165.88,70.17,2.76,81.95,81.95,46.4609800362976,56.7398119122257,3.40830458363167,100,24.2532442601551
390,"Tremembé",58.1045269753808,"Taubaté","São José dos Campos",768606,16.7437696061345,"Soc. de Econ. Mista com Adm. Pública",45904,59.3357480382488,3.35,84.35,13.83,142.29,100,3.2,81.64,81.64,41.3793103448276,49.8432601880878,4.37362423412659,82.3978617793051,23.5621592566997
391,"Ipeúna",58.0437227093251,"Rio Claro","Campinas",697972,97.2512191723561,"Administração pública",7177,31.7352168625861,2.32,139.64,29.36,177.69,86.07,1.92,69.27,69.27,60.0725952813067,69.9059561128527,2.33919547885363,62.6320478554155,44.7899869461722
392,"Tapiraí",57.9165107542423,"Sorocaba","Sorocaba",145686,18.2724194155274,"Soc. de Econ. Mista com Adm. Pública",7973,6.63493503184713,3.14,71.46,5.7,129.22,67.68,3.11,93.68,93.68,45.1905626134301,51.2539184952978,0.489059523247877,92.7453226422299,18.6132227597328
393,"Bom Sucesso de Itararé",57.9019253121441,"Itapeva","Itapeva",52971,13.6242283950617,"Soc. de Econ. Mista com Adm. Pública",3888,29.4735228141728,2.78,72.62,16.2,119.33,58.04,2.45,95.62,95.62,51.7241379310345,61.5987460815047,2.1724865347961,79.3814432989691,19.0585886508485
394,"Pilar do Sul",57.766799236177,"Sorocaba","Sorocaba",640684,22.309492304478,"Soc. de Econ. Mista com Adm. Pública",28718,42.7827597279287,2.91,90.6,9.08,138.77,88.84,2.61,73.64,73.64,49.3647912885662,59.0909090909091,3.15350730268483,88.4434262441135,25.9617599631421
395,"Itapeva",57.7246600354757,"Itapeva","Itapeva",2371573,25.3454419151437,"Soc. de Econ. Mista com Adm. Pública",93570,36.6221672772973,2.91,105.87,27.42,131.33,92.06,2.63,82.04,79.93,49.3647912885662,58.7774294670846,2.69941146114778,65.1011836578847,31.8244644091223
